summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
SenChiro,334,"('SILVER', 'II', 5)",False,360.5,5318857049,1379,True
Chi873952849,163,"('SILVER', 'III', 43)",False,344.3,5318857049,1379,True
WakSmackYourDong,36,"('SILVER', 'II', 83)",True,368.3,5318857049,1379,True
zarco,185,"('SILVER', 'II', 0)",False,360.0,5318857049,1379,True
GVfleir,100,"('SILVER', 'III', 88)",False,348.8,5318857049,1379,True
EriYandere,210,"('SILVER', 'II', 6)",False,360.6,5318857049,1379,False
NOSE QUE PONER 3,43,"('SILVER', 'II', 33)",False,363.3,5318857049,1379,False
Jhindsay Lohan,100,"('SILVER', 'III', 18)",False,341.8,5318857049,1379,False
Bliscouk,105,"('SILVER', 'III', 23)",False,342.3,5318857049,1379,False
Funaier,295,"('SILVER', 'III', 15)",False,341.5,5318857049,1379,False
