summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
snoop28,181,"('GOLD', 'III', 16)",False,441.6,5318887229,2174,False
Jôb,133,"('SILVER', 'III', 44)",False,344.4,5318887229,2174,False
SLY Menfou,234,"('SILVER', 'I', 15)",False,381.5,5318887229,2174,False
Sergicrak4,250,"('SILVER', 'II', 16)",False,361.6,5318887229,2174,False
Dieguito34,147,"('SILVER', 'I', 100)",False,390.0,5318887229,2174,False
Tibzanateur,325,"('SILVER', 'I', 51)",False,385.1,5318887229,2174,True
Chemsie,166,"('GOLD', 'IV', 24)",False,422.4,5318887229,2174,True
007amattie,289,"('SILVER', 'II', 12)",True,361.2,5318887229,2174,True
SnK Uria,165,"('SILVER', 'IV', 31)",False,323.1,5318887229,2174,True
Yamatø,127,"('GOLD', 'IV', 15)",False,421.5,5318887229,2174,True
