summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
íDream Money06,168,"('SILVER', 'II', 21)",False,362.1,5318819780,2285,False
Amanda Cerny,165,"('SILVER', 'III', 95)",False,349.5,5318819780,2285,False
THT Spaceydog,30,Unknown,Unknown,Unknown,5318819780,2285,False
DF Tacos,48,"('SILVER', 'II', 56)",False,365.6,5318819780,2285,False
UIysse,41,"('SILVER', 'II', 35)",False,363.5,5318819780,2285,False
Inoscentd3vil,297,"('SILVER', 'II', 1)",False,360.1,5318819780,2285,True
Raven Craid,211,"('SILVER', 'III', 98)",False,349.8,5318819780,2285,True
BigbossLP,58,"('SILVER', 'I', 40)",False,384.0,5318819780,2285,True
PopppaDog,32,"('SILVER', 'II', 1)",False,360.1,5318819780,2285,True
toplane prodigyy,32,"('SILVER', 'III', 24)",False,342.4,5318819780,2285,True
