summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Amrít,358,"('GOLD', 'II', 70)",False,467.0,5318879905,2369,False
xMeikel389,196,"('GOLD', 'III', 18)",False,441.8,5318879905,2369,False
Akkuname,361,"('GOLD', 'II', 6)",True,460.6,5318879905,2369,False
KÖPEK YILMAZ,189,"('GOLD', 'IV', 23)",False,422.3,5318879905,2369,False
MAGNUM BUSE,198,"('GOLD', 'III', 75)",False,447.5,5318879905,2369,False
G2 GøøD Bøy ,304,"('GOLD', 'II', 75)",False,467.5,5318879905,2369,True
cobhc,197,"('GOLD', 'III', 16)",False,441.6,5318879905,2369,True
Doomed Ascro,259,"('GOLD', 'III', 75)",False,447.5,5318879905,2369,True
I Saroumane I,317,"('GOLD', 'III', 23)",False,442.3,5318879905,2369,True
EsDeath13,349,"('GOLD', 'III', 67)",False,446.7,5318879905,2369,True
