summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Messtiso,363,"('GOLD', 'II', 75)",False,467.5,5318830037,2165,True
OLD CERBERUS,529,"('SILVER', 'II', 12)",False,361.2,5318830037,2165,True
MrSsparklee,443,"('GOLD', 'III', 28)",True,442.8,5318830037,2165,True
pro100romaxa,50,"('GOLD', 'II', 12)",True,461.2,5318830037,2165,True
LaBurbuja,383,"('GOLD', 'IV', 43)",False,424.3,5318830037,2165,True
Alécàndrô,480,"('GOLD', 'IV', 75)",False,427.5,5318830037,2165,False
BaRuikai,45,"('GOLD', 'IV', 15)",False,421.5,5318830037,2165,False
Kuoron,50,"('SILVER', 'I', 7)",False,380.7,5318830037,2165,False
HoKaaH,180,"('GOLD', 'IV', 24)",False,422.4,5318830037,2165,False
Bialuss,210,"('GOLD', 'IV', 15)",False,421.5,5318830037,2165,False
