summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Lexco Official,199,"('SILVER', 'II', 0)",False,360.0,5318859311,1894,False
Armenn351,118,"('SILVER', 'III', 94)",False,349.4,5318859311,1894,False
ArslanTop,32,"('SILVER', 'II', 75)",False,367.5,5318859311,1894,False
PEY9R,182,"('SILVER', 'I', 12)",False,381.2,5318859311,1894,False
Me Hago La Pera,167,"('SILVER', 'II', 1)",False,360.1,5318859311,1894,False
TiItinator,483,"('GOLD', 'IV', 0)",False,420.0,5318859311,1894,True
odbyb,41,"('SILVER', 'I', 0)",False,380.0,5318859311,1894,True
LittleMissLunar,186,"('SILVER', 'I', 2)",True,380.2,5318859311,1894,True
Dororo92,163,"('SILVER', 'I', 20)",True,382.0,5318859311,1894,True
Tsarpoo,184,"('GOLD', 'III', 30)",False,443.0,5318859311,1894,True
