summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Matzzco,176,"('PLATINUM', 'III', 33)",False,543.3,5318906387,1755,True
a tax on titaη,511,"('PLATINUM', 'III', 29)",False,542.9,5318906387,1755,True
shadinr1,590,"('PLATINUM', 'IV', 9)",False,520.9,5318906387,1755,True
MatzeWonderchild,175,"('PLATINUM', 'IV', 95)",True,529.5,5318906387,1755,True
haschpizza,240,"('PLATINUM', 'IV', 17)",False,521.7,5318906387,1755,True
ein fetter ninja,444,"('PLATINUM', 'IV', 48)",False,524.8,5318906387,1755,False
Danertinney,59,"('PLATINUM', 'IV', 70)",False,527.0,5318906387,1755,False
FreezingJohn,322,"('PLATINUM', 'IV', 58)",False,525.8,5318906387,1755,False
Ban15jours,64,"('PLATINUM', 'II', 0)",False,560.0,5318906387,1755,False
Gariyu,54,"('GOLD', 'I', 37)",False,483.7,5318906387,1755,False
