summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
SangeS,399,"('SILVER', 'II', 17)",False,361.7,5318908110,1774,True
l3arradas,42,"('GOLD', 'IV', 0)",False,420.0,5318908110,1774,True
Kiimaz,74,"('GOLD', 'IV', 27)",False,422.7,5318908110,1774,True
couscoustueur,271,"('SILVER', 'II', 61)",True,366.1,5318908110,1774,True
Nibarac,304,"('SILVER', 'I', 29)",False,382.9,5318908110,1774,True
ChronosXIII,184,"('SILVER', 'I', 24)",False,382.4,5318908110,1774,False
SnuFFé,658,"('SILVER', 'III', 73)",False,347.3,5318908110,1774,False
Evil7n,70,"('SILVER', 'IV', 53)",True,325.3,5318908110,1774,False
Ćrz,365,"('GOLD', 'III', 42)",False,444.2,5318908110,1774,False
sillbo,116,"('SILVER', 'III', 33)",False,343.3,5318908110,1774,False
