summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Theebs Le Poney,200,"('SILVER', 'I', 14)",False,381.4,5318859873,2005,True
KillerDevilBats,121,"('SILVER', 'IV', 90)",False,329.0,5318859873,2005,True
Mexxi,129,"('SILVER', 'II', 13)",False,361.3,5318859873,2005,True
xPDL,72,"('SILVER', 'III', 57)",False,345.7,5318859873,2005,True
Mr white I  ,562,"('SILVER', 'III', 15)",False,341.5,5318859873,2005,True
cIjKkOgden,46,"('SILVER', 'II', 4)",False,360.4,5318859873,2005,False
AnaAfonso69,65,"('SILVER', 'IV', 75)",False,327.5,5318859873,2005,False
H1GHJACKER,258,"('SILVER', 'III', 44)",False,344.4,5318859873,2005,False
PykeChu,313,"('SILVER', 'I', 6)",False,380.6,5318859873,2005,False
Fooled by Neeko,264,"('SILVER', 'II', 92)",True,369.2,5318859873,2005,False
