summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Thoressan,70,"('BRONZE', 'IV', 4)",False,220.4,5318820224,1547,False
ElBustens,499,"('SILVER', 'I', 39)",True,383.9,5318820224,1547,False
Meilainie,255,"('SILVER', 'IV', 24)",False,322.4,5318820224,1547,False
teevik,83,"('BRONZE', 'I', 19)",False,281.9,5318820224,1547,False
Tomit39ag,49,"('SILVER', 'IV', 0)",False,320.0,5318820224,1547,False
samankishmishboy,128,"('SILVER', 'III', 69)",True,346.9,5318820224,1547,True
LeCochonDu35,161,"('SILVER', 'III', 3)",True,340.3,5318820224,1547,True
DX Machine,56,"('BRONZE', 'I', 93)",False,289.3,5318820224,1547,True
Zwilling9999,141,"('SILVER', 'III', 43)",False,344.3,5318820224,1547,True
ASPANDA BÖRKÜT,176,"('SILVER', 'IV', 27)",False,322.7,5318820224,1547,True
