summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Pushmine,96,"('SILVER', 'II', 47)",False,364.7,5318887656,1499,False
diedeldum,32,"('SILVER', 'I', 71)",False,387.1,5318887656,1499,False
The KBD,42,"('SILVER', 'I', 31)",False,383.1,5318887656,1499,False
Reηgσkυ,34,"('GOLD', 'IV', 23)",False,422.3,5318887656,1499,False
Zaraaki,448,"('GOLD', 'IV', 30)",False,423.0,5318887656,1499,False
TheDjo,292,"('GOLD', 'III', 0)",False,440.0,5318887656,1499,True
Ł9 FŮRΘ,39,"('GOLD', 'IV', 0)",False,420.0,5318887656,1499,True
Peppapigsy,38,"('SILVER', 'I', 44)",True,384.4,5318887656,1499,True
WD Select,105,"('SILVER', 'I', 0)",False,380.0,5318887656,1499,True
SelectTraining,35,"('SILVER', 'I', 0)",False,380.0,5318887656,1499,True
