summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
omarking,73,"('BRONZE', 'III', 60)",False,246.0,5318888872,1739,False
flgamer47,124,"('BRONZE', 'II', 46)",False,264.6,5318888872,1739,False
AHéroForFun,159,"('BRONZE', 'III', 25)",False,242.5,5318888872,1739,False
Tschino11,49,"('BRONZE', 'III', 21)",False,242.1,5318888872,1739,False
yNNk1337,80,"('BRONZE', 'I', 77)",True,287.7,5318888872,1739,False
jekesa45,162,"('BRONZE', 'II', 65)",False,266.5,5318888872,1739,True
SSTETY,56,"('BRONZE', 'IV', 56)",False,225.6,5318888872,1739,True
RMCERVANT,41,"('BRONZE', 'IV', 54)",False,225.4,5318888872,1739,True
EricX,125,"('BRONZE', 'I', 33)",False,283.3,5318888872,1739,True
TheL0w3R,131,"('BRONZE', 'I', 100)",True,290.0,5318888872,1739,True
