summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Kebsiuu,140,"('BRONZE', 'III', 3)",True,240.3,5318889064,1608,True
BIB00,59,"('BRONZE', 'III', 68)",False,246.8,5318889064,1608,True
ST7JokeR,92,"('IRON', 'III', 87)",False,148.7,5318889064,1608,True
vvlera,88,"('BRONZE', 'IV', 43)",True,224.3,5318889064,1608,True
Misternootnoot,61,"('BRONZE', 'III', 27)",True,242.7,5318889064,1608,True
gaosonu,62,"('BRONZE', 'IV', 14)",False,221.4,5318889064,1608,False
aaziz98,75,"('BRONZE', 'IV', 8)",False,220.8,5318889064,1608,False
Angelmaria2819,48,"('IRON', 'I', 0)",False,180.0,5318889064,1608,False
HeDLeR 1888,128,"('IRON', 'II', 54)",False,165.4,5318889064,1608,False
nscaleo,273,"('BRONZE', 'III', 72)",False,247.2,5318889064,1608,False
