summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
kaz smurf,134,"('DIAMOND', 'I', 50)",False,685.0,5318897427,1739,True
Padelius v22,63,"('DIAMOND', 'II', 3)",False,660.3,5318897427,1739,True
Sallanman,503,"('DIAMOND', 'I', 100)",False,690.0,5318897427,1739,True
VORTORM EL NUNU,124,"('DIAMOND', 'IV', 28)",False,622.8,5318897427,1739,True
Lux has Fangs,479,"('DIAMOND', 'III', 60)",False,646.0,5318897427,1739,True
Stanpard,228,"('MASTER', 'I', 1)",False,780.1,5318897427,1739,False
Weakness,138,"('DIAMOND', 'I', 24)",False,682.4,5318897427,1739,False
Thougzod,379,"('DIAMOND', 'II', 44)",False,664.4,5318897427,1739,False
kukaru,429,"('DIAMOND', 'I', 34)",False,683.4,5318897427,1739,False
karthus35,42,"('DIAMOND', 'I', 7)",False,680.7,5318897427,1739,False
