summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
FabBoules,57,"('GOLD', 'IV', 49)",False,424.9,5318900282,2764,True
ZaNeXoC,147,"('GOLD', 'II', 7)",False,460.7,5318900282,2764,True
bluebuff420,270,"('GOLD', 'II', 6)",False,460.6,5318900282,2764,True
BuckyysLegends,306,"('GOLD', 'IV', 62)",False,426.2,5318900282,2764,True
darkgerard2000,453,"('GOLD', 'III', 70)",False,447.0,5318900282,2764,True
gladius gaja ,147,"('GOLD', 'II', 18)",False,461.8,5318900282,2764,False
Żenvyus,162,"('GOLD', 'II', 0)",False,460.0,5318900282,2764,False
Nqili,434,"('GOLD', 'III', 69)",False,446.9,5318900282,2764,False
Er Petri ,474,"('GOLD', 'III', 58)",False,445.8,5318900282,2764,False
Malz Art,239,"('GOLD', 'IV', 17)",False,421.7,5318900282,2764,False
