summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Nom Innaproprié,154,"('SILVER', 'I', 74)",False,387.4,5318827965,2261,False
13NRV ESTEBE,168,"('SILVER', 'I', 100)",True,390.0,5318827965,2261,False
Ozval,159,"('GOLD', 'IV', 11)",False,421.1,5318827965,2261,False
Fitimbanani,85,"('GOLD', 'IV', 67)",True,426.7,5318827965,2261,False
COCl2,141,"('SILVER', 'II', 0)",False,360.0,5318827965,2261,False
CaPoThuTi,489,"('GOLD', 'IV', 0)",False,420.0,5318827965,2261,True
Wolffff,316,"('SILVER', 'I', 72)",False,387.2,5318827965,2261,True
xaviob7,250,"('GOLD', 'III', 16)",False,441.6,5318827965,2261,True
JustJuanlu,145,"('SILVER', 'II', 14)",False,361.4,5318827965,2261,True
Kidda,186,"('SILVER', 'II', 50)",False,365.0,5318827965,2261,True
