summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
diedeldum,32,"('SILVER', 'I', 71)",False,387.1,5318897995,1896,False
Wheatrunnazen,34,"('GOLD', 'I', 89)",False,488.9,5318897995,1896,False
EU Trynda Main,38,Unknown,Unknown,Unknown,5318897995,1896,False
Mediciss,86,"('GOLD', 'II', 55)",False,465.5,5318897995,1896,False
Yoshimìtsu,270,"('GOLD', 'I', 36)",False,483.6,5318897995,1896,False
Sleepy Vayne,484,"('GOLD', 'III', 8)",False,440.8,5318897995,1896,True
Goddess v2,35,"('GOLD', 'II', 0)",False,460.0,5318897995,1896,True
I am nooob sorry,39,"('GOLD', 'II', 57)",False,465.7,5318897995,1896,True
1 fordais,31,"('GOLD', 'II', 31)",False,463.1,5318897995,1896,True
kalensikof47,69,"('PLATINUM', 'IV', 77)",False,527.7,5318897995,1896,True
