summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
SC Ricou,349,"('SILVER', 'II', 61)",True,366.1,5318877981,2133,True
Masculine Woman,146,"('SILVER', 'I', 13)",False,381.3,5318877981,2133,True
kr1pt0,129,"('SILVER', 'II', 85)",False,368.5,5318877981,2133,True
ItsSookz,122,"('SILVER', 'II', 0)",False,360.0,5318877981,2133,True
damelfusil,325,"('SILVER', 'I', 11)",False,381.1,5318877981,2133,True
PsychoAny,68,"('SILVER', 'III', 57)",False,345.7,5318877981,2133,False
non può accadere,236,"('GOLD', 'IV', 39)",False,423.9,5318877981,2133,False
Gentle tax3r,198,"('SILVER', 'II', 78)",True,367.8,5318877981,2133,False
Zanyygetcarried,126,"('SILVER', 'IV', 78)",False,327.8,5318877981,2133,False
Bijker,134,"('GOLD', 'IV', 75)",False,427.5,5318877981,2133,False
