summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Eliajin,234,"('PLATINUM', 'IV', 0)",False,520.0,5318858234,1499,True
Chad Israélien,335,"('GOLD', 'I', 75)",True,487.5,5318858234,1499,True
i love shildren,223,"('PLATINUM', 'IV', 35)",False,523.5,5318858234,1499,True
estralhaça,286,"('PLATINUM', 'IV', 5)",False,520.5,5318858234,1499,True
 SηeaKZ,63,"('PLATINUM', 'IV', 22)",False,522.2,5318858234,1499,True
rKkTruman,63,"('PLATINUM', 'IV', 34)",False,523.4,5318858234,1499,False
Gurnir,62,"('PLATINUM', 'IV', 54)",False,525.4,5318858234,1499,False
YMHuK,343,"('PLATINUM', 'III', 27)",False,542.7,5318858234,1499,False
SSAG,481,"('PLATINUM', 'III', 12)",False,541.2,5318858234,1499,False
Kuvatis,114,"('PLATINUM', 'IV', 2)",False,520.2,5318858234,1499,False
