summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
LUBUSUN,322,"('SILVER', 'III', 25)",True,342.5,5318904874,2073,False
ichigokurosaki21,265,"('SILVER', 'IV', 15)",False,321.5,5318904874,2073,False
OUSSAMADZ55,308,"('SILVER', 'IV', 62)",False,326.2,5318904874,2073,False
Yassirrr,120,"('SILVER', 'III', 51)",False,345.1,5318904874,2073,False
Foxes Ahritarded,300,"('SILVER', 'IV', 66)",False,326.6,5318904874,2073,False
JFKenners,47,"('SILVER', 'III', 38)",False,343.8,5318904874,2073,True
Felix Uzumaki,208,"('SILVER', 'III', 23)",False,342.3,5318904874,2073,True
sirine lemtarfsa,240,"('SILVER', 'II', 65)",False,366.5,5318904874,2073,True
winek ya ta7an,544,"('SILVER', 'IV', 0)",False,320.0,5318904874,2073,True
Itstoobigonechan,116,"('SILVER', 'IV', 93)",False,329.3,5318904874,2073,True
