summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
ΑxeΙ,268,"('GOLD', 'I', 92)",True,489.2,5318906758,1667,False
TLOZChristLink,642,"('GOLD', 'I', 20)",False,482.0,5318906758,1667,False
Samira  On  Acid,505,"('PLATINUM', 'IV', 12)",False,521.2,5318906758,1667,False
L1tchV2,158,"('PLATINUM', 'IV', 1)",False,520.1,5318906758,1667,False
BlackM2,121,"('GOLD', 'II', 73)",False,467.3,5318906758,1667,False
ılı,99,"('PLATINUM', 'IV', 0)",False,520.0,5318906758,1667,True
Scalenesnail523,242,"('PLATINUM', 'IV', 28)",False,522.8,5318906758,1667,True
Samsae,272,"('PLATINUM', 'IV', 30)",False,523.0,5318906758,1667,True
xBLoR14xY Rykho,75,"('PLATINUM', 'IV', 11)",False,521.1,5318906758,1667,True
Lightn1ngb0lt,359,"('PLATINUM', 'IV', 39)",True,523.9,5318906758,1667,True
