summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
clumsykid,213,"('SILVER', 'IV', 97)",True,329.7,5318859640,1215,True
houcemhcin,198,"('BRONZE', 'I', 21)",False,282.1,5318859640,1215,True
KiwiContreSinged,47,"('SILVER', 'III', 3)",False,340.3,5318859640,1215,True
KiwiCarnivore,170,"('SILVER', 'III', 32)",False,343.2,5318859640,1215,True
fpwjl,49,"('SILVER', 'IV', 46)",False,324.6,5318859640,1215,True
NuskiiPack,55,"('BRONZE', 'IV', 85)",False,228.5,5318859640,1215,False
AyZo0,90,"('SILVER', 'I', 70)",False,387.0,5318859640,1215,False
AlexMx04,51,"('SILVER', 'IV', 0)",False,320.0,5318859640,1215,False
PapaSpoony,255,"('SILVER', 'IV', 27)",False,322.7,5318859640,1215,False
MomijiBestGirl,174,"('SILVER', 'IV', 43)",False,324.3,5318859640,1215,False
