summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
rum1i,41,"('BRONZE', 'IV', 0)",False,220.0,5318902369,2136,True
B1ohazzard,147,"('BRONZE', 'I', 1)",False,280.1,5318902369,2136,True
DrHaile,255,"('BRONZE', 'II', 21)",False,262.1,5318902369,2136,True
shine2010,191,"('IRON', 'II', 20)",False,162.0,5318902369,2136,True
Sashaar,115,"('BRONZE', 'II', 39)",False,263.9,5318902369,2136,True
HoderDott,58,"('BRONZE', 'IV', 0)",False,220.0,5318902369,2136,False
bidoulechat,69,"('BRONZE', 'III', 75)",False,247.5,5318902369,2136,False
Obiwaankenobi1,240,"('BRONZE', 'III', 0)",False,240.0,5318902369,2136,False
Zolito,105,"('BRONZE', 'II', 13)",True,261.3,5318902369,2136,False
CuzImEnderTV,161,"('BRONZE', 'II', 93)",False,269.3,5318902369,2136,False
