summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
  IBuiIdForChina,65,"('PLATINUM', 'I', 45)",False,584.5,5318847305,1853,False
ASAP Neloz,239,"('DIAMOND', 'IV', 45)",False,624.5,5318847305,1853,False
Úzï,495,"('DIAMOND', 'IV', 0)",False,620.0,5318847305,1853,False
Odil,331,"('DIAMOND', 'III', 2)",False,640.2,5318847305,1853,False
Zhonyas,285,"('DIAMOND', 'III', 10)",False,641.0,5318847305,1853,False
Awkward Tμrtle,364,"('DIAMOND', 'III', 40)",False,644.0,5318847305,1853,True
magifelixmindset,46,"('PLATINUM', 'I', 83)",True,588.3,5318847305,1853,True
SoldatTireur,411,"('DIAMOND', 'III', 46)",False,644.6,5318847305,1853,True
RLB TmToxic,512,"('DIAMOND', 'III', 23)",False,642.3,5318847305,1853,True
Si g du Xiaoping,84,"('DIAMOND', 'III', 24)",True,642.4,5318847305,1853,True
