summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
cycusglancus,61,"('BRONZE', 'II', 0)",False,260.0,5318807665,1520,False
Robotman,44,"('BRONZE', 'IV', 97)",True,229.7,5318807665,1520,False
Chilledvibe,194,"('BRONZE', 'III', 32)",False,243.2,5318807665,1520,False
Akelaq8,446,"('BRONZE', 'I', 43)",False,284.3,5318807665,1520,False
rum1i,38,"('BRONZE', 'IV', 21)",False,222.1,5318807665,1520,False
S3THOR,153,"('BRONZE', 'I', 19)",True,281.9,5318807665,1520,True
FloStyle,84,"('BRONZE', 'II', 37)",False,263.7,5318807665,1520,True
Law Le Sage,64,"('BRONZE', 'II', 20)",True,262.0,5318807665,1520,True
Rixtass,154,"('BRONZE', 'I', 23)",False,282.3,5318807665,1520,True
cleomarta,171,"('BRONZE', 'III', 2)",False,240.2,5318807665,1520,True
