summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
R IN YOUR MOM,166,"('GOLD', 'III', 17)",False,441.7,5318890846,1450,False
Vert2vent,380,"('GOLD', 'IV', 79)",False,427.9,5318890846,1450,False
YodelingYordle,369,"('GOLD', 'II', 17)",False,461.7,5318890846,1450,False
Dark Warrior1308,126,"('GOLD', 'III', 60)",False,446.0,5318890846,1450,False
BalletjeTV,49,"('GOLD', 'IV', 57)",False,425.7,5318890846,1450,False
Slegd Hammer,299,"('GOLD', 'II', 43)",False,464.3,5318890846,1450,True
IsiGüin,181,"('GOLD', 'III', 42)",False,444.2,5318890846,1450,True
Squishilel,115,"('GOLD', 'I', 9)",False,480.9,5318890846,1450,True
MapouYanga,440,"('GOLD', 'II', 39)",False,463.9,5318890846,1450,True
Americanos33,358,"('GOLD', 'III', 60)",False,446.0,5318890846,1450,True
