summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
iNoXaH Banchamek,292,"('SILVER', 'III', 37)",False,343.7,5318838474,2202,True
Zandaka,342,"('SILVER', 'III', 47)",False,344.7,5318838474,2202,True
Twisted de Fato,516,"('SILVER', 'III', 48)",False,344.8,5318838474,2202,True
Line69,125,"('SILVER', 'III', 86)",False,348.6,5318838474,2202,True
JFKenners,47,"('SILVER', 'II', 13)",False,361.3,5318838474,2202,True
åsa luktar bajs,191,"('SILVER', 'II', 12)",False,361.2,5318838474,2202,False
doni63,102,"('SILVER', 'II', 0)",False,360.0,5318838474,2202,False
Geth,137,"('SILVER', 'III', 2)",False,340.2,5318838474,2202,False
Yogøre Masµ  ,293,"('SILVER', 'III', 37)",False,343.7,5318838474,2202,False
El templanzas,220,"('SILVER', 'III', 79)",False,347.9,5318838474,2202,False
