summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Moses Cuh,262,"('PLATINUM', 'IV', 55)",False,525.5,5318868382,1319,True
ˉˉziv,242,"('PLATINUM', 'III', 0)",False,540.0,5318868382,1319,True
CΣLΣSTΣ,209,"('PLATINUM', 'II', 10)",False,561.0,5318868382,1319,True
OMEGASUCC,53,"('DIAMOND', 'IV', 1)",True,620.1,5318868382,1319,True
Rizla Galazio,114,"('PLATINUM', 'IV', 13)",False,521.3,5318868382,1319,True
M For Môrice,59,"('GOLD', 'I', 12)",False,481.2,5318868382,1319,False
404CigarNotFound,476,"('PLATINUM', 'III', 53)",False,545.3,5318868382,1319,False
hide your soul,289,"('PLATINUM', 'III', 0)",False,540.0,5318868382,1319,False
unicorn from lcl,248,"('PLATINUM', 'IV', 56)",False,525.6,5318868382,1319,False
Yampire,246,"('PLATINUM', 'III', 16)",False,541.6,5318868382,1319,False
