summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Tryndaminion,349,"('PLATINUM', 'IV', 20)",False,522.0,5318897428,992,False
WixosFatality,199,"('PLATINUM', 'III', 47)",False,544.7,5318897428,992,False
Tavi,33,"('GOLD', 'I', 33)",False,483.3,5318897428,992,False
Naek,95,"('PLATINUM', 'IV', 43)",True,524.3,5318897428,992,False
Mad Smail ,256,"('PLATINUM', 'III', 53)",False,545.3,5318897428,992,False
MáDáRá,113,"('PLATINUM', 'II', 35)",False,563.5,5318897428,992,True
Cucky cheese x,373,"('PLATINUM', 'IV', 53)",False,525.3,5318897428,992,True
LimeyOrange,377,"('PLATINUM', 'III', 54)",True,545.4,5318897428,992,True
Nîce Gµy Mø,375,"('PLATINUM', 'III', 14)",False,541.4,5318897428,992,True
hicbiri,129,"('PLATINUM', 'IV', 89)",False,528.9,5318897428,992,True
