summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
KatCarry U,331,"('GOLD', 'IV', 52)",True,425.2,5318879115,1571,False
ProMetéoS,78,"('SILVER', 'II', 22)",True,362.2,5318879115,1571,False
X Hainee XX,45,"('SILVER', 'I', 90)",False,389.0,5318879115,1571,False
adilies93420,74,"('SILVER', 'II', 14)",False,361.4,5318879115,1571,False
Shadowfaxenator,144,"('SILVER', 'I', 39)",False,383.9,5318879115,1571,False
KingStryker,160,"('SILVER', 'II', 49)",False,364.9,5318879115,1571,True
GÑÃR,242,"('GOLD', 'IV', 13)",False,421.3,5318879115,1571,True
Razzehan,267,"('SILVER', 'I', 31)",False,383.1,5318879115,1571,True
Klicki,91,"('GOLD', 'IV', 0)",False,420.0,5318879115,1571,True
DahOne,223,"('GOLD', 'IV', 77)",False,427.7,5318879115,1571,True
