summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
abdosaif,188,"('SILVER', 'I', 39)",True,383.9,5318890761,1371,False
Nayeeh,356,"('SILVER', 'III', 30)",False,343.0,5318890761,1371,False
HùGGs,184,"('SILVER', 'III', 63)",False,346.3,5318890761,1371,False
ÐαnιεΙε0108,184,"('SILVER', 'III', 15)",False,341.5,5318890761,1371,False
ZayafT,79,"('SILVER', 'IV', 77)",False,327.7,5318890761,1371,False
TryHarder4Win,136,"('SILVER', 'III', 68)",False,346.8,5318890761,1371,True
Annisgamer,199,"('SILVER', 'III', 59)",False,345.9,5318890761,1371,True
SoulCollectorkil,123,"('SILVER', 'II', 31)",False,363.1,5318890761,1371,True
GreenGoddess123,251,"('SILVER', 'III', 38)",False,343.8,5318890761,1371,True
sonlorspeer,118,"('SILVER', 'III', 1)",False,340.1,5318890761,1371,True
