summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
MagixOscar10,58,"('BRONZE', 'IV', 16)",False,221.6,5318808509,1977,False
AdriaC3,61,"('BRONZE', 'IV', 88)",False,228.8,5318808509,1977,False
Cryv3,146,"('IRON', 'I', 82)",False,188.2,5318808509,1977,False
Xrapa,52,"('IRON', 'I', 53)",False,185.3,5318808509,1977,False
WolfPTO,78,"('IRON', 'III', 56)",False,145.6,5318808509,1977,False
casaverde49,59,"('BRONZE', 'III', 28)",False,242.8,5318808509,1977,True
ananayembye,88,Unknown,Unknown,Unknown,5318808509,1977,True
didara1234,89,"('BRONZE', 'IV', 12)",False,221.2,5318808509,1977,True
Usopp773,41,"('IRON', 'II', 52)",False,165.2,5318808509,1977,True
xenast77,46,"('IRON', 'I', 100)",False,190.0,5318808509,1977,True
