summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Le Mackonkeyconk,121,"('SILVER', 'I', 100)",True,390.0,5318908312,1068,True
Ghillied,139,"('GOLD', 'IV', 61)",False,426.1,5318908312,1068,True
DaRkesTness,217,"('GOLD', 'IV', 44)",False,424.4,5318908312,1068,True
Nastron,248,"('GOLD', 'III', 47)",True,444.7,5318908312,1068,True
Ta1FunaZ,209,"('GOLD', 'IV', 75)",False,427.5,5318908312,1068,True
MG Mufaba,92,"('GOLD', 'II', 0)",False,460.0,5318908312,1068,False
Master Bagginses,348,"('GOLD', 'IV', 45)",False,424.5,5318908312,1068,False
Kóréan Lee Sin,77,"('SILVER', 'I', 25)",False,382.5,5318908312,1068,False
EvasTemp,224,"('GOLD', 'III', 18)",False,441.8,5318908312,1068,False
OlioDiPalma95,60,"('GOLD', 'IV', 62)",False,426.2,5318908312,1068,False
