summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Efrasiyab,202,"('DIAMOND', 'II', 17)",False,661.7,5318890849,1373,False
Polish Import,65,"('DIAMOND', 'I', 32)",True,683.2,5318890849,1373,False
Puma VI,456,"('DIAMOND', 'III', 15)",False,641.5,5318890849,1373,False
DerLitauer,382,"('DIAMOND', 'III', 0)",False,640.0,5318890849,1373,False
Arkilloftw,388,"('DIAMOND', 'II', 5)",False,660.5,5318890849,1373,False
vegan or degen,166,"('MASTER', 'I', 1)",False,780.1,5318890849,1373,True
Ungt Kød,356,"('DIAMOND', 'III', 29)",False,642.9,5318890849,1373,True
Asesíno,239,"('DIAMOND', 'I', 85)",False,688.5,5318890849,1373,True
midjungplayer,212,"('DIAMOND', 'I', 20)",False,682.0,5318890849,1373,True
GAMBLINGADDICT0,70,"('DIAMOND', 'III', 41)",False,644.1,5318890849,1373,True
