summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
SublimeLuminary,276,"('PLATINUM', 'III', 1)",False,540.1,5318799017,1162,True
waays0n,184,"('PLATINUM', 'II', 0)",False,560.0,5318799017,1162,True
chri465zz41,76,"('PLATINUM', 'III', 64)",False,546.4,5318799017,1162,True
Drink Tea Get LP,395,"('PLATINUM', 'III', 15)",False,541.5,5318799017,1162,True
JackLe,325,"('PLATINUM', 'II', 49)",False,564.9,5318799017,1162,True
ma9ooora,283,"('PLATINUM', 'II', 27)",False,562.7,5318799017,1162,False
aboraya93,267,"('PLATINUM', 'IV', 27)",False,522.7,5318799017,1162,False
Ehydiaze,461,"('PLATINUM', 'II', 43)",True,564.3,5318799017,1162,False
üG jERzR,321,"('PLATINUM', 'III', 47)",False,544.7,5318799017,1162,False
TPS ADC,58,"('PLATINUM', 'III', 22)",False,542.2,5318799017,1162,False
