summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
LiquidFireIx,361,"('BRONZE', 'III', 64)",False,246.4,5318896803,2269,True
Kuyasa,156,"('BRONZE', 'I', 38)",False,283.8,5318896803,2269,True
isabecks,79,"('BRONZE', 'III', 64)",False,246.4,5318896803,2269,True
saiä,199,"('BRONZE', 'I', 52)",False,285.2,5318896803,2269,True
smurf00010,49,"('BRONZE', 'III', 62)",False,246.2,5318896803,2269,True
Diifer,314,"('BRONZE', 'III', 78)",False,247.8,5318896803,2269,False
Zehcnas I ,79,"('BRONZE', 'II', 18)",False,261.8,5318896803,2269,False
LAST KING 10,170,"('BRONZE', 'I', 78)",False,287.8,5318896803,2269,False
mareku,77,"('BRONZE', 'II', 15)",False,261.5,5318896803,2269,False
AR FuriouZz,118,"('BRONZE', 'III', 61)",False,246.1,5318896803,2269,False
