summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Żenvyus,162,"('GOLD', 'II', 16)",False,461.6,5318908727,1847,True
chamalocaramel,50,"('GOLD', 'III', 59)",False,445.9,5318908727,1847,True
Mrtchaz,306,"('GOLD', 'IV', 76)",False,427.6,5318908727,1847,True
Ratix04,276,"('GOLD', 'II', 44)",False,464.4,5318908727,1847,True
OraculoSenpai,194,"('GOLD', 'IV', 0)",False,420.0,5318908727,1847,True
buusan,234,"('GOLD', 'II', 20)",True,462.0,5318908727,1847,False
Thissma,265,"('GOLD', 'IV', 75)",False,427.5,5318908727,1847,False
Nyronn,295,"('GOLD', 'IV', 79)",False,427.9,5318908727,1847,False
Olaf De Niro,98,"('GOLD', 'IV', 28)",False,422.8,5318908727,1847,False
Ghastly Bespoke,353,"('GOLD', 'IV', 90)",False,429.0,5318908727,1847,False
