summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Der kämpfer 2001,39,"('GOLD', 'IV', 67)",False,426.7,5318900742,1177,False
BingBangx,279,"('GOLD', 'III', 44)",False,444.4,5318900742,1177,False
MuerteFCK,271,"('GOLD', 'III', 15)",False,441.5,5318900742,1177,False
EzReally Easy,123,"('GOLD', 'III', 3)",False,440.3,5318900742,1177,False
ULSA Freshy,152,"('GOLD', 'IV', 48)",False,424.8,5318900742,1177,False
Kroutaviciado,150,"('GOLD', 'IV', 48)",False,424.8,5318900742,1177,True
Gosht,454,"('GOLD', 'II', 12)",False,461.2,5318900742,1177,True
TobiRuff,94,"('GOLD', 'IV', 3)",False,420.3,5318900742,1177,True
Alexandreto,330,"('GOLD', 'II', 26)",False,462.6,5318900742,1177,True
MrHentaiEnjoyer,73,"('GOLD', 'I', 33)",False,483.3,5318900742,1177,True
