summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
ByAlbertoo,163,"('SILVER', 'II', 28)",False,362.8,5318877872,2295,True
Xzerom,241,"('SILVER', 'II', 66)",False,366.6,5318877872,2295,True
Planet is flat ,271,"('GOLD', 'IV', 0)",False,420.0,5318877872,2295,True
NeverRed,39,"('SILVER', 'III', 83)",False,348.3,5318877872,2295,True
rangvall ,110,"('SILVER', 'III', 54)",False,345.4,5318877872,2295,True
mos2s22,169,"('SILVER', 'IV', 61)",False,326.1,5318877872,2295,False
ZEHAHAH MUGIWARA,38,"('SILVER', 'III', 49)",False,344.9,5318877872,2295,False
Matto02,362,"('SILVER', 'IV', 57)",False,325.7,5318877872,2295,False
BannanaDream,45,"('SILVER', 'II', 47)",True,364.7,5318877872,2295,False
Gladriane,213,"('SILVER', 'III', 81)",True,348.1,5318877872,2295,False
