summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Dralon,143,"('GOLD', 'II', 29)",True,462.9,5318905388,1955,False
ÉagleÉye,265,"('GOLD', 'IV', 53)",True,425.3,5318905388,1955,False
MuerteFCK,272,"('GOLD', 'IV', 77)",False,427.7,5318905388,1955,False
MADE IN CHINA,272,"('GOLD', 'IV', 47)",False,424.7,5318905388,1955,False
GIVE ME UR CÛM,35,"('GOLD', 'IV', 0)",False,420.0,5318905388,1955,False
Apraxu,277,"('GOLD', 'III', 75)",False,447.5,5318905388,1955,True
La Flamè,256,"('GOLD', 'I', 14)",False,481.4,5318905388,1955,True
OfWhatCalabar,71,"('GOLD', 'IV', 19)",False,421.9,5318905388,1955,True
Supreme Anko,357,"('SILVER', 'I', 71)",False,387.1,5318905388,1955,True
Kroghos,91,"('GOLD', 'IV', 74)",True,427.4,5318905388,1955,True
