summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Duiyousimaguer,460,"('PLATINUM', 'II', 45)",False,564.5,5318893446,2251,False
MIF Xais,385,"('PLATINUM', 'II', 44)",True,564.4,5318893446,2251,False
SOA Frost,259,"('PLATINUM', 'II', 46)",False,564.6,5318893446,2251,False
AMP Thoric,269,"('PLATINUM', 'II', 17)",False,561.7,5318893446,2251,False
SteinDerNiere 6 ,71,"('PLATINUM', 'I', 31)",False,583.1,5318893446,2251,False
Dàvy,241,"('PLATINUM', 'I', 50)",False,585.0,5318893446,2251,True
Paper Moon Kïng,178,"('PLATINUM', 'III', 13)",False,541.3,5318893446,2251,True
Luciernago,329,"('PLATINUM', 'II', 13)",False,561.3,5318893446,2251,True
sip 0f coffee,51,"('PLATINUM', 'I', 0)",False,580.0,5318893446,2251,True
Bards Meep Bar,495,"('PLATINUM', 'II', 60)",False,566.0,5318893446,2251,True
