summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Psettamaxima,368,Unknown,Unknown,Unknown,5318828512,913,False
Report Dat SUPP,46,"('SILVER', 'IV', 45)",False,324.5,5318828512,913,False
HashMonkey47,36,"('SILVER', 'II', 36)",False,363.6,5318828512,913,False
TZX9,47,"('SILVER', 'I', 100)",False,390.0,5318828512,913,False
dalmar9,87,"('SILVER', 'II', 38)",False,363.8,5318828512,913,False
Miss Golria,30,Unknown,Unknown,Unknown,5318828512,913,True
TheLittleMeds,43,"('SILVER', 'II', 85)",True,368.5,5318828512,913,True
Meds1TV,64,Unknown,Unknown,Unknown,5318828512,913,True
Haddonne,31,"('SILVER', 'III', 26)",False,342.6,5318828512,913,True
Ysgarlena,31,"('SILVER', 'III', 26)",False,342.6,5318828512,913,True
