summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
khaleesi dele,109,"('GOLD', 'IV', 70)",False,427.0,5318818734,2386,False
MKiller124,157,"('GOLD', 'I', 0)",False,480.0,5318818734,2386,False
TENEBROUS Dragon,118,"('GOLD', 'II', 11)",False,461.1,5318818734,2386,False
PGA Azrael,232,"('GOLD', 'IV', 60)",False,426.0,5318818734,2386,False
PGA Karlo,77,"('PLATINUM', 'IV', 58)",True,525.8,5318818734,2386,False
Oa9,438,"('SILVER', 'I', 1)",False,380.1,5318818734,2386,True
Luna φ,49,"('GOLD', 'I', 100)",False,490.0,5318818734,2386,True
iSultan,243,"('GOLD', 'II', 75)",False,467.5,5318818734,2386,True
Junjal,220,"('GOLD', 'III', 90)",False,449.0,5318818734,2386,True
AniviaHolic,45,"('GOLD', 'IV', 70)",False,427.0,5318818734,2386,True
