summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
peacefulsaiyanjd,37,"('BRONZE', 'IV', 44)",False,224.4,5318827570,1798,False
ArctiKB,90,"('BRONZE', 'II', 29)",False,262.9,5318827570,1798,False
Al Qaeda69,90,"('BRONZE', 'IV', 13)",False,221.3,5318827570,1798,False
Seraph of dawn,67,"('BRONZE', 'IV', 10)",False,221.0,5318827570,1798,False
ashuamarun ,241,"('BRONZE', 'III', 92)",False,249.2,5318827570,1798,False
fanik3,156,"('BRONZE', 'III', 30)",False,243.0,5318827570,1798,True
djuga,148,"('BRONZE', 'III', 60)",False,246.0,5318827570,1798,True
H a t k a k i,155,"('BRONZE', 'IV', 83)",True,228.3,5318827570,1798,True
Stekiss,127,"('BRONZE', 'III', 61)",False,246.1,5318827570,1798,True
Velvetayne,285,"('BRONZE', 'III', 84)",False,248.4,5318827570,1798,True
