summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
tariq177,262,"('GOLD', 'IV', 0)",False,420.0,5318848200,1437,False
Aastex,354,"('GOLD', 'III', 40)",False,444.0,5318848200,1437,False
SG Abacaxi ,471,"('GOLD', 'IV', 12)",False,421.2,5318848200,1437,False
Musaruf,393,"('GOLD', 'IV', 49)",True,424.9,5318848200,1437,False
Cuzed,130,"('GOLD', 'IV', 0)",False,420.0,5318848200,1437,False
JoyBoy354,359,"('GOLD', 'III', 44)",False,444.4,5318848200,1437,True
CystroN,305,"('GOLD', 'IV', 26)",False,422.6,5318848200,1437,True
HitoriTaiga,160,"('GOLD', 'III', 49)",False,444.9,5318848200,1437,True
Casùal player,68,"('GOLD', 'II', 18)",False,461.8,5318848200,1437,True
Lost Shøot,109,"('GOLD', 'IV', 68)",False,426.8,5318848200,1437,True
