summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
YouSouSouBB,153,"('BRONZE', 'III', 72)",False,247.2,5318898642,2300,False
Bimbolotta,222,"('BRONZE', 'III', 44)",False,244.4,5318898642,2300,False
XghasheemaX,51,"('BRONZE', 'III', 60)",False,246.0,5318898642,2300,False
Smartline,212,"('SILVER', 'IV', 13)",False,321.3,5318898642,2300,False
Or3oclement,80,"('BRONZE', 'II', 66)",False,266.6,5318898642,2300,False
chickenboy434,90,"('BRONZE', 'II', 68)",False,266.8,5318898642,2300,True
Amarzz,61,"('BRONZE', 'II', 2)",False,260.2,5318898642,2300,True
Jyorudis,193,"('BRONZE', 'II', 5)",False,260.5,5318898642,2300,True
theHalfBlood,74,"('BRONZE', 'I', 35)",False,283.5,5318898642,2300,True
skapatek,232,"('BRONZE', 'IV', 0)",False,220.0,5318898642,2300,True
