summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Salah îs BELOVED,358,"('GOLD', 'III', 8)",False,440.8,5318902649,1995,True
Austin interlude,196,"('GOLD', 'II', 14)",True,461.4,5318902649,1995,True
Bobenn,256,"('GOLD', 'III', 75)",False,447.5,5318902649,1995,True
PrincesseShiroe,84,"('GOLD', 'IV', 10)",False,421.0,5318902649,1995,True
Sailsyra,245,"('PLATINUM', 'IV', 0)",False,520.0,5318902649,1995,True
Álleria,414,"('GOLD', 'III', 96)",True,449.6,5318902649,1995,False
Papu Ling,192,"('PLATINUM', 'IV', 14)",False,521.4,5318902649,1995,False
Aeriτh,270,"('GOLD', 'IV', 1)",False,420.1,5318902649,1995,False
mayerooo,53,"('GOLD', 'III', 22)",False,442.2,5318902649,1995,False
Umedm,148,"('GOLD', 'III', 50)",False,445.0,5318902649,1995,False
