summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
nòmaknatuT,171,"('BRONZE', 'III', 74)",False,247.4,5318900430,1876,True
osvass,192,"('BRONZE', 'IV', 63)",False,226.3,5318900430,1876,True
Matteodragons,112,"('BRONZE', 'IV', 4)",False,220.4,5318900430,1876,True
CinGiakhi,56,"('BRONZE', 'IV', 0)",False,220.0,5318900430,1876,True
Mahmoud Jordan,33,"('BRONZE', 'III', 36)",False,243.6,5318900430,1876,True
The Dark Warrior,47,"('BRONZE', 'IV', 11)",False,221.1,5318900430,1876,False
shad0w31201,54,"('BRONZE', 'II', 27)",False,262.7,5318900430,1876,False
Mates36,94,"('BRONZE', 'III', 16)",False,241.6,5318900430,1876,False
MICH LA MENASHE,61,"('IRON', 'I', 54)",False,185.4,5318900430,1876,False
Izno218,44,"('BRONZE', 'III', 59)",False,245.9,5318900430,1876,False
