summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
omarAtti,342,"('GOLD', 'I', 22)",False,482.2,5318908676,1403,True
Polarstern10,324,"('GOLD', 'III', 21)",True,442.1,5318908676,1403,True
L NINE,84,"('GOLD', 'I', 14)",False,481.4,5318908676,1403,True
Kuroui,697,"('GOLD', 'I', 31)",True,483.1,5318908676,1403,True
Pisslips,163,"('GOLD', 'I', 54)",False,485.4,5318908676,1403,True
MANØ,332,"('GOLD', 'III', 65)",False,446.5,5318908676,1403,False
NIX1LIS,433,"('GOLD', 'I', 30)",False,483.0,5318908676,1403,False
Rasvyydas,185,"('PLATINUM', 'IV', 30)",False,523.0,5318908676,1403,False
KRAKZ A MOMO,349,"('GOLD', 'I', 23)",False,482.3,5318908676,1403,False
Mini Buddha,100,"('PLATINUM', 'IV', 5)",False,520.5,5318908676,1403,False
