summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
PVTA,407,"('PLATINUM', 'I', 15)",False,581.5,5318799939,1360,True
Francis117,351,"('DIAMOND', 'III', 7)",False,640.7,5318799939,1360,True
FEEDMEMILKIES,297,"('DIAMOND', 'IV', 20)",False,622.0,5318799939,1360,True
JANOSHA,355,"('DIAMOND', 'IV', 1)",False,620.1,5318799939,1360,True
Serky32,199,"('PLATINUM', 'I', 52)",False,585.2,5318799939,1360,True
Marshmallow God,370,"('PLATINUM', 'III', 20)",False,542.0,5318799939,1360,False
LarusMG,422,"('DIAMOND', 'IV', 85)",True,628.5,5318799939,1360,False
McChomp,268,"('PLATINUM', 'II', 70)",False,567.0,5318799939,1360,False
Blacktrack,153,"('DIAMOND', 'IV', 8)",False,620.8,5318799939,1360,False
lil happy adc,499,"('DIAMOND', 'IV', 57)",False,625.7,5318799939,1360,False
