summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
cc yi,59,"('PLATINUM', 'III', 0)",False,540.0,5318798574,1878,True
RompeChopos,559,"('PLATINUM', 'IV', 32)",False,523.2,5318798574,1878,True
ËlChinoCudeiro,373,"('GOLD', 'I', 2)",True,480.2,5318798574,1878,True
Redeemed Toto,98,"('PLATINUM', 'IV', 14)",False,521.4,5318798574,1878,True
siNkjz,134,"('GOLD', 'I', 78)",False,487.8,5318798574,1878,True
The G O A T,218,"('GOLD', 'I', 37)",False,483.7,5318798574,1878,False
xRex1234,274,"('PLATINUM', 'IV', 15)",False,521.5,5318798574,1878,False
nevhhzf,41,"('PLATINUM', 'IV', 0)",False,520.0,5318798574,1878,False
PørnstarZ3D,473,"('PLATINUM', 'IV', 0)",False,520.0,5318798574,1878,False
Draxxa,200,"('PLATINUM', 'IV', 0)",False,520.0,5318798574,1878,False
