summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
GreenSofa,298,"('PLATINUM', 'IV', 25)",False,522.5,5318877557,1950,False
Kuvo,372,"('PLATINUM', 'IV', 8)",False,520.8,5318877557,1950,False
CarlosUDS17,169,"('PLATINUM', 'III', 36)",False,543.6,5318877557,1950,False
Yattott,127,"('PLATINUM', 'IV', 34)",False,523.4,5318877557,1950,False
Benιmaru,247,"('PLATINUM', 'III', 55)",False,545.5,5318877557,1950,False
SergeantLexis,410,"('PLATINUM', 'IV', 27)",False,522.7,5318877557,1950,True
Hoghz,328,"('GOLD', 'I', 30)",False,483.0,5318877557,1950,True
Axe Bot,40,"('GOLD', 'I', 31)",False,483.1,5318877557,1950,True
Bocia dei Feri,380,"('PLATINUM', 'III', 56)",False,545.6,5318877557,1950,True
wowax,67,"('PLATINUM', 'IV', 38)",False,523.8,5318877557,1950,True
