summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
DaikiAomine94,236,"('PLATINUM', 'IV', 90)",False,529.0,5318900466,1924,True
pms healer batu,115,"('PLATINUM', 'III', 59)",False,545.9,5318900466,1924,True
BeerØfSteel,274,"('PLATINUM', 'II', 0)",False,560.0,5318900466,1924,True
KC Khalso,274,"('PLATINUM', 'I', 31)",False,583.1,5318900466,1924,True
Bumbleflamer,49,"('PLATINUM', 'II', 29)",False,562.9,5318900466,1924,True
Chris Relaxo,469,"('PLATINUM', 'IV', 49)",False,524.9,5318900466,1924,False
Stefnos,340,"('PLATINUM', 'III', 6)",True,540.6,5318900466,1924,False
SubZero0,454,"('PLATINUM', 'IV', 63)",False,526.3,5318900466,1924,False
Tunez,475,"('PLATINUM', 'II', 0)",False,560.0,5318900466,1924,False
Dîshõnoręd Blådé,414,"('PLATINUM', 'IV', 1)",False,520.1,5318900466,1924,False
