summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Μustiga Mauri,352,"('GOLD', 'II', 34)",False,463.4,5318887598,1878,False
Lukas Yorick,553,"('PLATINUM', 'IV', 27)",False,522.7,5318887598,1878,False
MasterP00,99,"('PLATINUM', 'IV', 10)",False,521.0,5318887598,1878,False
DreekenLoL,247,"('GOLD', 'II', 12)",False,461.2,5318887598,1878,False
Valverde 0ut,55,"('GOLD', 'I', 70)",False,487.0,5318887598,1878,False
TÕXIC,107,"('PLATINUM', 'IV', 1)",False,520.1,5318887598,1878,True
ShiZuShi,112,"('GOLD', 'III', 33)",True,443.3,5318887598,1878,True
kevjj,39,"('GOLD', 'II', 45)",False,464.5,5318887598,1878,True
UiiiiiMEMOOO,273,"('GOLD', 'II', 1)",False,460.1,5318887598,1878,True
Satanàs Jr,194,"('GOLD', 'I', 100)",False,490.0,5318887598,1878,True
