summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Aîssa,287,"('BRONZE', 'IV', 78)",False,227.8,5318869762,1970,True
Saibot321,78,"('BRONZE', 'IV', 46)",False,224.6,5318869762,1970,True
KuyaSelevan,98,"('BRONZE', 'IV', 16)",False,221.6,5318869762,1970,True
TerryBog4rd,165,"('BRONZE', 'IV', 75)",False,227.5,5318869762,1970,True
Urotara,44,"('BRONZE', 'III', 75)",False,247.5,5318869762,1970,True
GodNizar,36,"('BRONZE', 'IV', 12)",False,221.2,5318869762,1970,False
ShadowDarkKnight,149,"('BRONZE', 'IV', 31)",False,223.1,5318869762,1970,False
AgainstTolerance,143,"('BRONZE', 'IV', 89)",False,228.9,5318869762,1970,False
BongKula,106,"('BRONZE', 'III', 57)",False,245.7,5318869762,1970,False
Heaseer,72,"('IRON', 'I', 31)",False,183.1,5318869762,1970,False
