summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Nolifeur,70,"('GOLD', 'IV', 0)",False,420.0,5318809449,1684,False
Ghirismo,31,"('SILVER', 'I', 0)",False,380.0,5318809449,1684,False
Fandaliyav,37,"('GOLD', 'II', 84)",True,468.4,5318809449,1684,False
JusticeMace,33,"('GOLD', 'IV', 35)",False,423.5,5318809449,1684,False
Rinkusa,136,Unknown,Unknown,Unknown,5318809449,1684,False
ManOfSteel997,68,"('GOLD', 'III', 75)",False,447.5,5318809449,1684,True
Quinavangene,33,"('GOLD', 'IV', 54)",True,425.4,5318809449,1684,True
Dorayliani,34,"('GOLD', 'I', 1)",False,480.1,5318809449,1684,True
Bightono,33,"('GOLD', 'II', 47)",False,464.7,5318809449,1684,True
Pablo Toni,34,"('GOLD', 'II', 75)",False,467.5,5318809449,1684,True
