summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Hypoftw,68,Unknown,Unknown,Unknown,5318901306,936,False
ˆˉˇˇˉˆˆˉˆˉˇˇˉˆˆˉ,31,"('SILVER', 'II', 39)",False,363.9,5318901306,936,False
gfpwhar,30,Unknown,Unknown,Unknown,5318901306,936,False
KingOfSpin,35,Unknown,Unknown,Unknown,5318901306,936,False
Benlinks,37,Unknown,Unknown,Unknown,5318901306,936,False
JibríŁ,36,"('SILVER', 'II', 91)",False,369.1,5318901306,936,True
JibriŁ,31,"('GOLD', 'III', 96)",False,449.6,5318901306,936,True
temppsfdeahxabze,178,"('SILVER', 'II', 43)",False,364.3,5318901306,936,True
Udyr Vroom Vroom,39,"('SILVER', 'II', 42)",False,364.2,5318901306,936,True
Kog 12 years old,39,"('SILVER', 'II', 42)",False,364.2,5318901306,936,True
