summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Prince Abi,151,"('SILVER', 'III', 21)",False,342.1,5318857408,1791,False
Tygaa,33,"('SILVER', 'III', 16)",True,341.6,5318857408,1791,False
jerkklesx,56,"('SILVER', 'IV', 0)",False,320.0,5318857408,1791,False
wake up 12,215,"('BRONZE', 'I', 19)",False,281.9,5318857408,1791,False
ZaSuO dz,136,"('SILVER', 'I', 86)",False,388.6,5318857408,1791,False
AmuroRay78,282,"('BRONZE', 'II', 41)",False,264.1,5318857408,1791,True
DontNerfGr4ves,32,"('SILVER', 'III', 22)",False,342.2,5318857408,1791,True
l OTPKatarina l,40,"('SILVER', 'IV', 72)",False,327.2,5318857408,1791,True
OSRS Freak,35,Unknown,Unknown,Unknown,5318857408,1791,True
coffee for lunch,43,"('GOLD', 'IV', 25)",False,422.5,5318857408,1791,True
