summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Danivan04,166,"('BRONZE', 'I', 100)",False,290.0,5318847297,2136,False
alrife74,124,"('SILVER', 'IV', 32)",False,323.2,5318847297,2136,False
KYY99,215,"('SILVER', 'II', 16)",False,361.6,5318847297,2136,False
ItsVaskito,271,"('BRONZE', 'II', 89)",True,268.9,5318847297,2136,False
MasterApsKi,159,"('SILVER', 'IV', 70)",False,327.0,5318847297,2136,False
StiveLove,230,"('SILVER', 'IV', 15)",False,321.5,5318847297,2136,True
ImStoopid,197,"('SILVER', 'IV', 0)",False,320.0,5318847297,2136,True
RoPoNC,238,"('SILVER', 'IV', 90)",True,329.0,5318847297,2136,True
ezpeazylemonsqz,33,"('SILVER', 'II', 64)",False,366.4,5318847297,2136,True
misternosta99,51,"('BRONZE', 'IV', 5)",False,220.5,5318847297,2136,True
