summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
ZHOR11,447,"('BRONZE', 'II', 2)",False,260.2,5318905831,2113,True
OMARENHO11,328,"('BRONZE', 'II', 26)",False,262.6,5318905831,2113,True
Scaleyvore,456,"('BRONZE', 'I', 28)",False,282.8,5318905831,2113,True
Skroby,229,"('SILVER', 'III', 15)",False,341.5,5318905831,2113,True
Mr CrackChicken,141,"('BRONZE', 'II', 79)",False,267.9,5318905831,2113,True
Alvanista,130,"('BRONZE', 'I', 6)",False,280.6,5318905831,2113,False
Looooore,120,"('BRONZE', 'II', 52)",False,265.2,5318905831,2113,False
astrathesensei,140,"('BRONZE', 'III', 48)",False,244.8,5318905831,2113,False
Rafiki91,68,"('BRONZE', 'I', 71)",False,287.1,5318905831,2113,False
iDrazy,91,"('BRONZE', 'II', 82)",False,268.2,5318905831,2113,False
