summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
SΛDLIFE,422,"('GOLD', 'I', 39)",True,483.9,5318829169,1627,True
Tăkă,230,"('GOLD', 'I', 35)",False,483.5,5318829169,1627,True
Obsile,242,"('GOLD', 'I', 52)",False,485.2,5318829169,1627,True
Decentyoungman,280,"('PLATINUM', 'IV', 92)",True,529.2,5318829169,1627,True
Sir K,335,"('PLATINUM', 'IV', 63)",False,526.3,5318829169,1627,True
Keami3,188,"('PLATINUM', 'IV', 23)",False,522.3,5318829169,1627,False
zentle,156,"('GOLD', 'I', 100)",True,490.0,5318829169,1627,False
xinkule,271,"('GOLD', 'II', 75)",False,467.5,5318829169,1627,False
Wóman,229,"('GOLD', 'II', 40)",False,464.0,5318829169,1627,False
Urtitan,374,"('PLATINUM', 'IV', 0)",False,520.0,5318829169,1627,False
