summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Mr Spid3r,270,"('GOLD', 'IV', 28)",False,422.8,5318867769,1768,True
1amSupport,528,"('SILVER', 'II', 20)",False,362.0,5318867769,1768,True
Sertanizm,74,"('GOLD', 'IV', 17)",False,421.7,5318867769,1768,True
kâtâclysm,369,"('SILVER', 'IV', 27)",False,322.7,5318867769,1768,True
Not Darius Main,474,"('GOLD', 'I', 42)",False,484.2,5318867769,1768,True
Eden Nova,285,"('SILVER', 'II', 90)",False,369.0,5318867769,1768,False
MiyagiDX,37,"('GOLD', 'III', 96)",False,449.6,5318867769,1768,False
0Desired name0,288,"('GOLD', 'IV', 23)",False,422.3,5318867769,1768,False
CapnStabbin,272,"('SILVER', 'I', 73)",False,387.3,5318867769,1768,False
Edgelord Shaco,185,"('GOLD', 'IV', 41)",False,424.1,5318867769,1768,False
