summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
Arkhangelos,167,"('GOLD', 'II', 12)",False,461.2,5318904855,1793,True
Vesobiebas,46,"('GOLD', 'III', 32)",False,443.2,5318904855,1793,True
ll Viego ll,358,"('GOLD', 'I', 10)",True,481.0,5318904855,1793,True
DessNaur,169,"('GOLD', 'II', 39)",False,463.9,5318904855,1793,True
HeroTheGod,360,"('GOLD', 'II', 37)",False,463.7,5318904855,1793,True
imperatorio,385,"('GOLD', 'III', 60)",False,446.0,5318904855,1793,False
oBORAT,259,"('GOLD', 'II', 75)",False,467.5,5318904855,1793,False
heaveNNN,208,"('GOLD', 'IV', 31)",False,423.1,5318904855,1793,False
Aberate,49,"('GOLD', 'III', 7)",False,440.7,5318904855,1793,False
IvoF,262,"('GOLD', 'IV', 47)",False,424.7,5318904855,1793,False
