summonerName,summonerLevel,elo,hot_streak,CalculatedMMR,match_id,GameDuration,Victory
TheSiniśterBlade,460,"('PLATINUM', 'II', 47)",False,564.7,5318818470,1686,True
Jfias,329,"('GOLD', 'I', 41)",False,484.1,5318818470,1686,True
Broeiro da Vila,218,"('DIAMOND', 'IV', 1)",False,620.1,5318818470,1686,True
LágrimaSeraphine,219,"('PLATINUM', 'II', 63)",True,566.3,5318818470,1686,True
BAD01v9,38,"('PLATINUM', 'III', 32)",False,543.2,5318818470,1686,True
Couchpotato4Ever,77,"('PLATINUM', 'III', 55)",False,545.5,5318818470,1686,False
Hello im Wayne,62,"('PLATINUM', 'III', 0)",False,540.0,5318818470,1686,False
MadProfit,44,"('PLATINUM', 'IV', 64)",False,526.4,5318818470,1686,False
Miralay DLL,87,"('PLATINUM', 'IV', 13)",False,521.3,5318818470,1686,False
YourDreamGFuwu,41,"('PLATINUM', 'II', 38)",False,563.8,5318818470,1686,False
